Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
ID18572,3,0,0,3,Meal Plan 2,0,Room_Type 1,103,2018,9,6,Offline,0,0,0,159.84,1,Not_Canceled
ID18573,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled
ID18574,1,0,2,2,Meal Plan 1,0,Room_Type 4,29,2018,6,18,Online,0,0,0,130.8,0,Canceled
ID18575,3,0,1,5,Meal Plan 1,0,Room_Type 1,130,2018,6,28,Online,0,0,0,125.51,2,Not_Canceled
ID18576,3,0,2,2,Meal Plan 1,0,Room_Type 4,100,2018,8,26,Online,0,0,0,150.3,1,Not_Canceled
ID18577,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,Not_Canceled
ID18578,2,0,2,2,Meal Plan 1,0,Room_Type 1,98,2018,8,21,Online,0,0,0,117.9,1,Not_Canceled
ID18579,3,0,0,2,Meal Plan 1,0,Room_Type 1,46,2018,11,11,Offline,0,0,0,105.0,0,Not_Canceled
ID18580,1,0,1,0,Meal Plan 1,0,Room_Type 1,39,2018,9,25,Online,0,0,0,129.7,0,Not_Canceled
ID18581,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
ID18582,2,2,0,3,Meal Plan 1,0,Room_Type 7,7,2018,7,19,Online,0,0,0,225.36,3,Not_Canceled
ID18583,2,1,1,3,Meal Plan 1,0,Room_Type 1,160,2018,7,18,Online,0,0,0,110.5,2,Canceled
ID18584,2,0,2,2,Meal Plan 1,0,Room_Type 1,148,2018,8,26,Online,0,0,0,96.3,0,Canceled
ID18585,2,0,1,2,Meal Plan 1,1,Room_Type 1,6,2018,3,21,Online,0,0,0,101.0,1,Not_Canceled
ID18586,2,1,0,1,Not Selected,0,Room_Type 1,11,2017,12,25,Online,0,0,0,92.5,1,Not_Canceled
ID18587,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95.0,0,Canceled
ID18588,2,0,2,1,Meal Plan 1,0,Room_Type 1,7,2018,4,3,Online,0,0,0,101.0,0,Canceled
ID18589,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Offline,0,0,0,70.0,0,Canceled
ID18590,2,0,2,1,Meal Plan 1,0,Room_Type 1,130,2018,9,3,Offline,0,0,0,80.75,0,Not_Canceled
ID18591,2,1,2,1,Meal Plan 1,0,Room_Type 1,70,2018,12,25,Online,0,0,0,109.8,2,Not_Canceled
ID18592,2,0,0,4,Meal Plan 1,0,Room_Type 1,99,2018,3,15,Online,0,0,0,73.95,0,Canceled
ID18593,2,0,0,3,Meal Plan 1,0,Room_Type 1,4,2018,2,16,Offline,0,0,0,80.0,0,Not_Canceled
ID18594,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
ID18595,2,0,2,3,Meal Plan 1,0,Room_Type 1,65,2018,3,3,Online,0,0,0,73.95,2,Not_Canceled
ID18596,2,0,0,2,Meal Plan 1,0,Room_Type 4,24,2018,10,28,Online,0,0,0,154.0,2,Not_Canceled
ID18597,3,0,0,1,Meal Plan 1,0,Room_Type 5,30,2018,8,6,Offline,0,0,0,163.62,0,Not_Canceled
ID18598,2,0,0,3,Meal Plan 1,0,Room_Type 1,229,2018,10,27,Online,0,0,0,70.44,2,Canceled
ID18599,2,0,2,6,Meal Plan 1,0,Room_Type 1,55,2017,9,2,Online,0,0,0,97.93,1,Not_Canceled
ID18600,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,96.67,0,Not_Canceled
ID18601,2,0,0,2,Meal Plan 1,0,Room_Type 1,67,2018,11,18,Online,0,0,0,104.0,1,Not_Canceled
ID18602,2,0,0,3,Not Selected,0,Room_Type 1,260,2018,9,22,Online,0,0,0,113.4,0,Canceled
ID18603,2,0,1,2,Meal Plan 1,0,Room_Type 7,3,2018,10,7,Online,0,0,0,204.82,1,Not_Canceled
ID18604,1,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,80.0,0,Not_Canceled
ID18605,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,1,29,Online,0,0,0,80.0,1,Not_Canceled
ID18606,2,0,2,2,Meal Plan 1,0,Room_Type 1,67,2018,11,25,Offline,0,0,0,75.0,0,Not_Canceled
ID18607,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115.0,1,Canceled
ID18608,2,0,2,3,Meal Plan 1,0,Room_Type 4,116,2018,9,18,Online,0,0,0,143.1,3,Not_Canceled
ID18609,1,0,2,5,Meal Plan 1,0,Room_Type 1,109,2018,8,8,Online,0,0,0,108.9,1,Canceled
ID18610,2,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,9,28,Complementary,0,0,0,70.0,0,Not_Canceled
ID18611,1,0,6,14,Meal Plan 1,0,Room_Type 4,4,2018,2,12,Online,0,0,0,108.35,0,Canceled
ID18612,2,2,2,1,Meal Plan 1,0,Room_Type 6,99,2018,7,3,Online,0,0,0,186.3,2,Not_Canceled
ID18613,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2018,4,19,Online,0,0,0,68.42,0,Not_Canceled
ID18614,2,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,6,18,Offline,0,0,0,85.5,0,Not_Canceled
ID18615,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,7,27,Corporate,0,0,0,65.0,0,Not_Canceled
ID18616,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,21,Online,0,0,0,101.0,0,Canceled
ID18617,1,0,3,5,Meal Plan 1,0,Room_Type 1,10,2018,5,29,Corporate,0,0,0,110.0,0,Not_Canceled
ID18618,2,0,1,0,Meal Plan 1,0,Room_Type 4,18,2018,6,13,Online,0,0,0,97.02,0,Not_Canceled
ID18619,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,6,1,Corporate,1,0,2,104.0,0,Not_Canceled
ID18620,2,0,2,1,Meal Plan 1,0,Room_Type 1,61,2018,11,26,Offline,0,0,0,75.0,0,Not_Canceled
ID18621,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,19,Corporate,0,0,0,80.0,0,Not_Canceled
ID18622,1,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,108.0,0,Not_Canceled
ID18623,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
ID18624,2,0,0,4,Not Selected,0,Room_Type 1,205,2018,10,18,Online,0,0,0,85.5,2,Canceled
ID18625,2,0,0,2,Meal Plan 1,0,Room_Type 1,49,2018,11,4,Offline,0,0,0,75.0,0,Not_Canceled
ID18626,3,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,7,7,Online,0,0,0,197.0,0,Not_Canceled
ID18627,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
ID18628,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,20,Online,0,0,0,107.03,0,Not_Canceled
ID18629,2,0,2,1,Not Selected,0,Room_Type 1,70,2018,3,12,Online,0,0,0,67.5,0,Canceled
ID18630,2,0,0,4,Meal Plan 1,0,Room_Type 2,31,2018,11,23,Online,0,0,0,77.86,2,Canceled
ID18631,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,2018,11,8,Corporate,1,0,1,75.0,3,Not_Canceled
ID18632,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Not_Canceled
ID18633,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,2018,6,22,Aviation,0,0,0,95.0,0,Not_Canceled
ID18634,2,0,2,3,Not Selected,0,Room_Type 1,227,2018,10,29,Online,0,0,0,77.35,0,Canceled
ID18635,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,2018,4,13,Corporate,0,0,0,129.0,0,Not_Canceled
ID18636,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,123.33,0,Canceled
ID18637,2,0,1,2,Meal Plan 1,0,Room_Type 1,8,2018,2,19,Offline,0,0,0,85.0,1,Not_Canceled
ID18638,2,0,0,3,Meal Plan 1,0,Room_Type 1,29,2018,5,31,Online,0,0,0,82.61,1,Not_Canceled
ID18639,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled
ID18640,2,0,3,9,Meal Plan 1,0,Room_Type 4,52,2018,10,10,Online,0,0,0,139.5,0,Canceled
ID18641,2,0,0,3,Meal Plan 1,0,Room_Type 1,155,2018,10,20,Offline,0,0,0,97.2,0,Canceled
ID18642,2,0,2,2,Meal Plan 1,0,Room_Type 1,106,2018,5,21,Online,0,0,0,120.28,0,Canceled
ID18643,2,0,1,4,Meal Plan 1,0,Room_Type 1,4,2018,10,17,Online,0,0,0,160.0,1,Canceled
ID18644,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled
ID18645,1,0,1,3,Meal Plan 1,0,Room_Type 4,137,2018,7,28,Online,0,0,0,134.3,0,Canceled
ID18646,2,0,1,3,Meal Plan 1,0,Room_Type 4,155,2018,10,3,Online,0,0,0,132.3,3,Not_Canceled
ID18647,2,0,0,2,Meal Plan 1,0,Room_Type 4,89,2018,7,14,Online,0,0,0,127.8,1,Canceled
ID18648,2,0,0,4,Meal Plan 1,1,Room_Type 1,30,2018,3,8,Online,0,0,0,92.9,1,Not_Canceled
ID18649,3,0,2,3,Meal Plan 1,0,Room_Type 4,133,2018,11,27,Online,0,0,0,115.6,0,Canceled
ID18650,1,0,2,1,Meal Plan 2,0,Room_Type 1,3,2017,7,11,Offline,0,0,0,72.5,0,Not_Canceled
ID18651,1,0,2,3,Meal Plan 1,0,Room_Type 1,41,2017,10,18,Online,0,0,0,105.0,2,Not_Canceled
ID18652,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
ID18653,2,0,2,1,Meal Plan 1,0,Room_Type 4,118,2018,10,29,Online,0,0,0,104.4,1,Not_Canceled
ID18654,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,9,14,Offline,0,0,0,130.0,0,Not_Canceled
ID18655,2,0,2,2,Meal Plan 1,0,Room_Type 1,208,2018,10,9,Online,0,0,0,75.23,1,Not_Canceled
ID18656,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,7,7,Corporate,0,0,0,79.0,0,Not_Canceled
ID18657,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,2018,10,16,Offline,0,0,0,110.0,0,Canceled
ID18658,2,0,0,2,Meal Plan 1,0,Room_Type 4,80,2018,9,16,Online,0,0,0,149.4,2,Not_Canceled
ID18659,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,11,24,Offline,0,0,0,95.0,0,Not_Canceled
ID18660,2,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,11,27,Online,0,0,0,89.89,1,Not_Canceled
ID18661,2,0,2,5,Meal Plan 1,0,Room_Type 1,114,2017,11,30,Offline,0,0,0,41.43,0,Not_Canceled
ID18662,1,0,0,4,Meal Plan 1,0,Room_Type 1,2,2017,11,4,Offline,0,0,0,63.75,0,Not_Canceled
ID18663,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
ID18664,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76.0,0,Not_Canceled
ID18665,3,0,0,3,Meal Plan 1,0,Room_Type 4,128,2018,10,11,Online,0,0,0,151.2,1,Canceled
ID18666,2,0,1,1,Not Selected,0,Room_Type 1,268,2018,10,1,Online,0,0,0,95.4,0,Canceled
ID18667,2,0,1,2,Meal Plan 1,0,Room_Type 1,89,2017,11,23,Online,0,0,0,72.25,2,Not_Canceled
ID18668,3,0,2,5,Meal Plan 1,0,Room_Type 4,127,2018,7,1,Online,0,0,0,127.62,0,Canceled
ID18669,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
ID18670,2,0,2,0,Not Selected,1,Room_Type 1,189,2018,7,10,Online,0,0,0,112.5,1,Canceled
ID18671,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
ID18672,1,0,0,4,Not Selected,0,Room_Type 1,37,2018,7,20,Online,0,0,0,131.03,1,Not_Canceled
ID18673,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled
ID18674,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,11,10,Online,0,0,0,120.0,0,Canceled
ID18675,1,0,1,0,Meal Plan 1,0,Room_Type 1,39,2018,9,25,Online,0,0,0,129.7,0,Not_Canceled
ID18676,2,0,2,2,Meal Plan 1,0,Room_Type 4,33,2018,3,13,Online,0,0,0,95.4,0,Not_Canceled
ID18677,1,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,90.0,0,Not_Canceled
ID18678,1,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,5,23,Aviation,0,0,0,95.0,0,Not_Canceled
ID18679,2,0,0,2,Not Selected,0,Room_Type 1,15,2018,8,23,Online,0,0,0,129.0,0,Canceled
ID18680,3,0,1,2,Meal Plan 1,0,Room_Type 4,27,2018,4,29,Online,0,0,0,177.0,0,Canceled
ID18681,1,0,1,4,Meal Plan 1,1,Room_Type 1,4,2018,2,29,Corporate,1,0,11,68.0,1,Not_Canceled
ID18682,2,1,2,2,Meal Plan 1,0,Room_Type 1,11,2018,4,23,Online,0,0,0,141.5,2,Not_Canceled
ID18683,1,0,0,1,Not Selected,0,Room_Type 1,28,2018,11,2,Online,0,0,0,110.0,0,Canceled
ID18684,1,0,1,1,Meal Plan 1,0,Room_Type 4,17,2018,9,12,Online,0,0,0,114.73,1,Not_Canceled
ID18685,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
ID18686,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,4,21,Offline,0,0,0,95.0,0,Not_Canceled
ID18687,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Canceled
ID18688,2,0,0,3,Meal Plan 1,0,Room_Type 1,287,2018,9,29,Online,0,0,0,106.2,2,Canceled
ID18689,1,0,1,0,Not Selected,0,Room_Type 1,6,2018,12,12,Online,0,0,0,88.0,1,Not_Canceled
ID18690,2,0,1,3,Meal Plan 2,0,Room_Type 4,136,2018,12,26,Online,0,0,0,138.76,1,Canceled
ID18691,1,0,0,3,Meal Plan 1,0,Room_Type 1,13,2018,6,14,Corporate,1,3,35,65.0,1,Not_Canceled
ID18692,2,0,2,6,Not Selected,0,Room_Type 1,16,2018,2,5,Online,0,0,0,63.2,0,Canceled
ID18693,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,11,18,Online,0,0,0,86.4,1,Canceled
ID18694,3,0,2,2,Meal Plan 1,0,Room_Type 4,51,2018,7,9,Online,0,0,0,154.35,1,Not_Canceled
ID18695,3,0,0,3,Meal Plan 1,0,Room_Type 1,81,2018,2,24,Offline,0,0,0,92.1,0,Not_Canceled
ID18696,1,0,0,3,Meal Plan 1,0,Room_Type 4,10,2018,4,20,Online,0,0,0,104.72,1,Canceled
ID18697,2,0,2,1,Meal Plan 1,1,Room_Type 4,73,2018,8,6,Online,0,0,0,140.4,2,Not_Canceled
ID18698,2,0,4,6,Meal Plan 1,0,Room_Type 4,27,2018,6,12,Online,0,0,0,132.24,0,Canceled
ID18699,2,0,0,3,Not Selected,0,Room_Type 1,3,2018,6,15,Online,0,0,0,132.0,1,Not_Canceled
ID18700,2,0,2,0,Not Selected,0,Room_Type 1,35,2018,9,25,Online,0,0,0,99.0,3,Not_Canceled
ID18701,2,1,0,4,Meal Plan 1,0,Room_Type 4,12,2017,10,6,Offline,0,0,0,123.3,1,Not_Canceled
ID18702,2,0,1,2,Meal Plan 1,0,Room_Type 2,41,2018,2,22,Online,0,0,0,71.53,0,Not_Canceled
ID18703,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,10,11,Online,0,0,0,126.0,0,Not_Canceled
ID18704,2,0,2,3,Meal Plan 1,0,Room_Type 4,148,2018,7,23,Offline,0,0,0,82.45,0,Not_Canceled
ID18705,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled
ID18706,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,12,8,Complementary,0,0,0,0.0,2,Not_Canceled
ID18707,1,0,0,1,Meal Plan 1,0,Room_Type 1,36,2018,3,1,Corporate,0,0,0,86.5,0,Not_Canceled
ID18708,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
ID18709,2,0,2,4,Meal Plan 1,0,Room_Type 1,145,2018,4,29,Online,0,0,0,69.56,0,Not_Canceled
ID18710,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
ID18711,2,0,1,2,Meal Plan 1,0,Room_Type 4,36,2017,10,16,Offline,0,0,0,97.92,0,Not_Canceled
ID18712,3,0,0,3,Meal Plan 1,0,Room_Type 4,116,2018,11,16,Online,0,0,0,122.4,1,Canceled
ID18713,2,0,1,2,Not Selected,0,Room_Type 1,97,2018,4,25,Online,0,0,0,85.5,0,Not_Canceled
ID18714,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2017,11,25,Corporate,1,0,1,65.0,0,Not_Canceled
ID18715,2,0,0,3,Not Selected,0,Room_Type 1,99,2018,3,24,Online,0,0,0,85.5,0,Not_Canceled
ID18716,1,0,0,2,Not Selected,0,Room_Type 1,57,2018,5,18,Online,0,0,0,111.6,1,Not_Canceled
ID18717,2,0,2,4,Meal Plan 1,0,Room_Type 1,8,2017,8,28,Online,0,0,0,105.67,2,Not_Canceled
ID18718,2,0,0,2,Meal Plan 1,0,Room_Type 1,10,2017,9,11,Online,0,0,0,128.5,2,Not_Canceled
ID18719,2,0,2,2,Meal Plan 1,0,Room_Type 1,26,2018,12,3,Offline,0,0,0,70.72,0,Not_Canceled
ID18720,2,0,0,4,Meal Plan 1,0,Room_Type 1,141,2018,9,14,Online,0,0,0,129.6,1,Not_Canceled
ID18721,2,2,1,2,Meal Plan 1,0,Room_Type 6,29,2017,12,4,Online,0,0,0,183.67,1,Not_Canceled
ID18722,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled
ID18723,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,0,Not_Canceled
ID18724,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
ID18725,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled
ID18726,2,0,0,2,Not Selected,0,Room_Type 1,4,2018,4,14,Online,0,0,0,119.0,0,Not_Canceled
ID18727,2,0,2,4,Meal Plan 1,0,Room_Type 2,56,2017,10,9,Online,0,0,0,68.72,0,Canceled
ID18728,2,0,2,2,Meal Plan 1,0,Room_Type 1,108,2018,7,10,Offline,0,0,0,72.25,0,Not_Canceled
ID18729,2,0,1,4,Meal Plan 1,0,Room_Type 4,36,2018,11,14,Online,0,0,0,96.9,3,Not_Canceled
ID18730,2,0,1,2,Not Selected,0,Room_Type 1,0,2017,8,31,Online,0,0,0,96.33,1,Not_Canceled
ID18731,2,0,2,3,Meal Plan 1,1,Room_Type 1,5,2017,10,18,Offline,0,0,0,115.8,0,Not_Canceled
ID18732,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
ID18733,3,0,0,2,Meal Plan 1,0,Room_Type 4,11,2018,2,5,Online,0,0,0,129.0,2,Not_Canceled
ID18734,2,0,2,2,Meal Plan 1,0,Room_Type 1,94,2018,9,3,Offline,0,0,0,102.68,0,Not_Canceled
ID18735,0,3,0,3,Meal Plan 1,0,Room_Type 2,14,2018,6,9,Online,0,0,0,116.49,2,Not_Canceled
ID18736,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86.0,0,Canceled
ID18737,2,0,0,2,Meal Plan 1,0,Room_Type 1,43,2018,7,1,Online,0,0,0,117.9,0,Canceled
ID18738,2,0,0,1,Not Selected,0,Room_Type 1,11,2018,3,12,Online,0,0,0,97.0,1,Not_Canceled
ID18739,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,3,4,Online,0,0,0,88.4,0,Not_Canceled
ID18740,3,0,0,2,Meal Plan 1,0,Room_Type 1,185,2018,5,6,Online,0,0,0,116.77,3,Not_Canceled
ID18741,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
ID18742,2,0,2,3,Meal Plan 1,0,Room_Type 4,59,2018,4,28,Online,0,0,0,128.69,0,Canceled
ID18743,2,0,1,3,Not Selected,0,Room_Type 1,57,2018,12,26,Online,0,0,0,88.4,0,Canceled
ID18744,2,0,1,2,Not Selected,0,Room_Type 1,21,2017,12,4,Online,0,0,0,77.92,1,Not_Canceled
ID18745,2,0,0,4,Meal Plan 1,0,Room_Type 1,155,2018,8,9,Online,0,0,0,83.12,1,Not_Canceled
ID18746,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,2018,6,10,Online,0,0,0,200.0,0,Not_Canceled
ID18747,1,0,0,1,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,90.0,0,Not_Canceled
ID18748,2,1,0,1,Meal Plan 1,0,Room_Type 1,18,2018,12,30,Online,0,0,0,158.0,1,Not_Canceled
ID18749,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,9,27,Corporate,0,0,0,115.0,0,Not_Canceled
ID18750,2,0,0,3,Meal Plan 1,0,Room_Type 1,86,2018,3,23,Offline,0,0,0,40.67,0,Not_Canceled
ID18751,1,0,0,1,Meal Plan 1,0,Room_Type 1,53,2018,10,14,Offline,0,0,0,120.0,0,Not_Canceled
ID18752,2,1,0,3,Meal Plan 1,0,Room_Type 6,70,2018,12,8,Online,0,0,0,156.6,2,Not_Canceled
ID18753,2,0,2,3,Meal Plan 1,0,Room_Type 4,79,2018,4,2,Online,0,0,0,92.65,1,Not_Canceled
ID18754,2,0,2,1,Meal Plan 1,0,Room_Type 4,35,2018,3,5,Online,0,0,0,97.4,1,Not_Canceled
ID18755,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,10,24,Corporate,1,0,2,65.0,1,Not_Canceled
ID18756,2,1,0,4,Meal Plan 1,0,Room_Type 1,64,2018,3,22,Offline,0,0,0,71.83,1,Not_Canceled
ID18757,2,0,2,1,Meal Plan 1,0,Room_Type 1,13,2018,5,8,Online,0,0,0,111.0,2,Not_Canceled
ID18758,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,7,Online,0,0,0,72.76,1,Not_Canceled
ID18759,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,6,Offline,0,0,0,110.0,1,Not_Canceled
ID18760,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,20,Complementary,1,0,1,0.0,1,Not_Canceled
ID18761,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2017,9,10,Online,0,0,0,152.0,2,Not_Canceled
ID18762,2,0,1,2,Meal Plan 1,0,Room_Type 4,35,2018,3,21,Online,0,0,0,112.5,1,Not_Canceled
ID18763,2,0,0,2,Meal Plan 1,0,Room_Type 1,110,2018,4,20,Online,0,0,0,72.8,0,Not_Canceled
ID18764,2,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,11,18,Online,0,0,0,111.0,4,Not_Canceled
ID18765,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2018,9,4,Online,0,0,0,138.0,2,Not_Canceled
ID18766,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,18,Online,0,0,0,124.0,2,Not_Canceled
ID18767,2,0,1,4,Meal Plan 1,0,Room_Type 1,57,2018,12,12,Online,0,0,0,64.67,1,Not_Canceled
ID18768,2,0,2,3,Meal Plan 2,0,Room_Type 1,92,2018,4,24,Online,0,0,0,97.41,1,Not_Canceled
ID18769,2,0,2,4,Meal Plan 1,0,Room_Type 2,14,2018,1,28,Online,0,0,0,77.88,0,Not_Canceled
ID18770,2,0,2,4,Meal Plan 1,0,Room_Type 1,136,2018,7,10,Offline,0,0,0,72.25,1,Not_Canceled
ID18771,0,2,0,2,Meal Plan 1,0,Room_Type 2,187,2018,7,7,Online,0,0,0,86.5,0,Canceled
ID18772,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
ID18773,1,0,0,3,Meal Plan 2,0,Room_Type 1,85,2017,9,30,Offline,0,0,0,100.0,0,Not_Canceled
ID18774,2,0,1,3,Meal Plan 1,0,Room_Type 1,166,2018,10,6,Online,0,0,0,118.8,2,Canceled
ID18775,1,0,0,2,Not Selected,0,Room_Type 1,33,2018,11,11,Online,0,0,0,110.0,1,Not_Canceled
ID18776,2,0,2,3,Meal Plan 1,0,Room_Type 1,4,2018,12,9,Online,0,0,0,90.78,0,Not_Canceled
ID18777,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,90.0,0,Not_Canceled
ID18778,2,0,1,2,Meal Plan 1,0,Room_Type 1,137,2018,12,9,Online,0,0,0,90.0,1,Not_Canceled
ID18779,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0,Canceled
ID18780,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,14,Corporate,1,0,8,66.0,0,Not_Canceled
ID18781,2,0,0,4,Meal Plan 1,0,Room_Type 1,78,2018,4,26,Offline,0,0,0,75.0,0,Not_Canceled
ID18782,2,0,0,2,Meal Plan 1,0,Room_Type 2,23,2018,11,18,Online,0,0,0,91.6,2,Not_Canceled
ID18783,2,2,0,3,Meal Plan 1,0,Room_Type 1,70,2018,12,8,Online,0,0,0,113.87,2,Not_Canceled
ID18784,3,0,0,2,Meal Plan 1,0,Room_Type 4,15,2018,3,4,Online,0,0,0,135.0,2,Not_Canceled
ID18785,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,2017,8,23,Complementary,0,0,0,0.0,1,Not_Canceled
ID18786,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
ID18787,2,0,5,15,Not Selected,0,Room_Type 1,150,2018,7,25,Online,0,0,0,90.1,0,Canceled
ID18788,2,0,2,2,Meal Plan 1,0,Room_Type 1,122,2017,10,25,Online,0,0,0,89.25,1,Not_Canceled
ID18789,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,2,3,Complementary,1,0,16,0.0,2,Not_Canceled
